944,0101000020E6100000152B5904B5925EC01FF87365ABEC4240,0600390,55843,Hollis St:67th St,J Z 36,"['Z', '36']"
945,0101000020E6100000691B7FA2B2925EC036EC527EADEC4240,0600400,54989,Hollis St:67th St,J Z 36,"['Z', '36']"
946,0101000020E6100000D59233B93D925EC0BFDDEDD522EA4240,0600410,56779,Hollis St:40th St,J 29,['29']
947,0101000020E6100000C61451B843925EC0895DDBDB2DEA4240,0600420,59559,Hollis St:40th St (Home Depot),29,['29']
948,0101000020E610000066868DB27E925EC050278F5D58EB4240,0600440,54314,Hollis St:Stanford Av,29,['29']
950,0101000020E61000002F302B14E9915EC0B3614D6551EA4240,0600700,55505,San Pablo Av:40th St,72 72M 72R 802,"['72', '72R', '802']"
951,0101000020E6100000E674FE92F9915EC03058BB37D0EA4240,0600730,50355,San Pablo Av:45th St,72 72M 802,"['72', '802']"
952,0101000020E6100000C9117C1D02925EC0354987E2E9EA4240,0600750,51990,San Pablo Av:47th St,72 72M 802,"['72', '802']"
953,0101000020E61000001196671401925EC06BB6F292FFEA4240,0600760,52330,San Pablo Av:47th St,72 72M 802,"['72', '802']"
955,0101000020E610000065E256418C925EC0304C01C4B8EB4240,0600820,57688,Hollis St:59th St,29,['29']
956,0101000020E6100000A335ABE39D925EC0081566EB2AEC4240,0600840,50654,Hollis St:64th St,29,['29']
957,0101000020E6100000D6581D948B925EC03447FBC4A6EB4240,0600870,56977,Hollis St:59th St,29,['29']
958,0101000020E61000008969954FC5925EC03EE1911DC0EA4240,0600890,57988,Shellmound St:Bay St,C F J 36 57,"['F', '36', '57']"
959,0101000020E610000074AD629662925EC07383A10E2BEA4240,0600920,52257,40th St:Horton St,F 36 57,"['36', '57']"
960,0101000020E6100000929ED8F96D925EC0485AE0E12CEA4240,0600970,52260,40th St:Horton St,C F J 36 57,"['F', '36', '57']"
962,0101000020E6100000BFD364C6DB915EC0B701E9AC60EA4240,0600990,50937,40th St:San Pablo Av,57,['57']
963,0101000020E6100000F121F2A7D7915EC0514AAD9C62EA4240,0601000,50971,40th St:Adeline St,C 36,['36']
964,0101000020E6100000F846BE5CD5915EC0DB9EC5F76AEA4240,0601020,50973,40th St:Adeline St,657,['657']
966,0101000020E610000026074724E5915EC0023164D064EA4240,0601050,51637,40th St:San Pablo Av,57,['57']
967,0101000020E61000005110E104CB925EC01A976027ABEA4240,0601060,51697,Shellmound St:Bay St,F 36 57,"['36', '57']"
968,0101000020E6100000940CA59BE9925EC09BB5CA02DCEB4240,0601140,50148,Christie Av:Pacific Park Plaza,J Z 57,"['Z', '57']"
969,0101000020E61000007A23A93B05925EC086F8D1BA57EA4240,0601150,50163,40th St:Emery St,C F 36 57,"['F', '36', '57']"
970,0101000020E6100000CC92A57BC2925EC0E8A221E351EB4240,0601160,50242,Shellmound St:Powell St,C F J 36 57,"['F', '36', '57']"
972,0101000020E610000082D60D25247F5EC0EBFD463B6EC24240,0700010,54364,Albrae St:#40580 (Walmart),212,['212']
973,0101000020E61000004E6B894B44835EC0F0F8F6AE41CA4240,0700040,58774,Alvarado Blvd:Deep Creek Rd,210,['210']
974,0101000020E6100000A07DF66D52835EC012C3691C45CA4240,0700050,52633,Alvarado Blvd:Deep Creek Rd,210,['210']
975,0101000020E61000005DB34B0AE2835EC0A6F27684D3CA4240,0700060,58551,Alvarado Blvd:Falcon Dr,210,['210']
976,0101000020E6100000E60BB501B3835EC0B862DA92B0CA4240,0700070,55692,Alvarado Blvd:Great Salt Lake Ct,210,['210']
977,0101000020E6100000F7C54A71FA835EC080F10C1AFACA4240,0700080,51192,Alvarado Blvd:Lake Arrowhead Av,210,['210']
978,0101000020E610000098C11891A8835EC0EC3598E19ACA4240,0700090,57752,Alvarado Blvd:Merganser Dr,210,['210']
979,0101000020E6100000E4D87A8670835EC067B62BF4C1C64240,0700100,51193,Ardenwood Blvd:Ardenwood Ter,SB 232,['232']
980,0101000020E6100000D908C4EBFA835EC0323A2009FBC64240,0700110,54394,Ardenwood Blvd:Commerce Dr,SB,[]
982,0101000020E6100000FEB4519D0E845EC09ACDE33098C74240,0700140,58100,Ardenwood Blvd:Tan Oak Dr,SB 232 621,"['232', '621']"
983,0101000020E6100000E02AF466F97C5EC011AAD4EC81C14240,0700200,53783,Auto Mall Pkwy:Fremont Blvd,212 623,"['212', '623']"
984,0101000020E610000085BEAA69CD7C5EC0F43D7ECA8CC14240,0700210,52543,Auto Mall Pkwy:Fremont Blvd,623,['623']
985,0101000020E610000032CC09DA647C5EC004B23275B2C14240,0700230,52654,Auto Mall Pkwy:Osgood Rd,623,['623']
986,0101000020E6100000A827E263667C5EC0CA1EFC1FBBC14240,0700240,53785,Auto Mall Pkwy:Osgood Rd,623,['623']
987,0101000020E610000003E2BF8A1D7D5EC0AA0B789961C14240,0700260,56857,Auto Mall Pkwy:Technology Dr,212 623,"['212', '623']"
989,0101000020E6100000319A95ED437C5EC0FC3D0C0808BE4240,0700320,57245,Landing Pkwy:Tennis Court,215,['215']
990,0101000020E6100000BCC8A942A87B5EC00C451559C6BD4240,0700350,51729,Benicia St:Auburn St,215,['215']
991,0101000020E610000060ABA9D1D07D5EC09546CCECF3C24240,0700560,51511,Blacow Rd:Greenpark Dr (Irvington High School),623,['623']
992,0101000020E6100000BACB8F09C27D5EC0740CC85EEFC24240,0700570,57380,Blacow Rd:Greenpark Dr (Irvington High School),623,['623']
993,0101000020E61000003B1279DC017B5EC0912D2691D8C34240,0700840,57568,Bryant St:Cedar St,210,['210']
994,0101000020E6100000107E3DBAEC7A5EC09CC992944FC34240,0700850,57805,Bryant St:Pine St,210,['210']
995,0101000020E6100000BBFE13129F7D5EC0C563F5FD8AC34240,0701200,59913,Chapel Way:Carol Av (Hirsch School),623,['623']
996,0101000020E6100000E7DDFD96A57D5EC01BD5E940D6C34240,0701210,55659,Chapel Way:Laurel St (Horner Jr High School),623,['623']
997,0101000020E61000000FDF782DD77E5EC0782F5283C4C14240,0701260,51272,Christy St:Stewart Av,212,['212']
998,0101000020E610000017BE1990987E5EC0DCD9B2D716C74240,0701270,55951,Civic Center Dr:BART Way,200 216,"['200', '216']"
1000,0101000020E6100000579F6120BE7E5EC0B988940B3AC74240,0701300,55965,Civic Center Dr:Mowry Av (Washington Hospital),200 216,"['200', '216']"
1001,0101000020E610000096D28E76377E5EC05FAD7F7CAEC64240,0701310,55693,Civic Center Dr:Stevenson Blvd,216,['216']
1002,0101000020E61000005B75C2F0367E5EC0FBF6BF6DB7C64240,0701320,51275,Civic Center Dr:Stevenson Blvd,216,['216']
1003,0101000020E61000009BA10271687E5EC0FA89B95ADDC64240,0701330,56002,Civic Center Dr:Walnut Av,216,['216']
1004,0101000020E6100000F944436B6A7E5EC0FBACD799E7C64240,0701340,51671,Civic Center Dr:Walnut Av,216,['216']
1005,0101000020E6100000B697D98CF87C5EC02FB319F1AEBE4240,0701360,52952,Cushing Pkwy:Northport Lp E,215,['215']
1006,0101000020E6100000F9D9C87553825EC05C9198A086C84240,0701370,52911,Decoto Rd:Cabrillo Dr,DB 200 DB1,['200']
1007,0101000020E61000003D5464BE4D825EC08D7DC9C683C84240,0701380,51313,Decoto Rd:Cabrillo Dr,DB 200 DB1,['200']
1009,0101000020E6100000860D0522FA815EC0B36785D84FC94240,0701400,51561,Decoto Rd:Mount Palomar Ct,99 DB 200 801 DB1,"['99', '200', '801']"
1010,0101000020E6100000DD75DB2A2D825EC0660F5949D0C84240,0701410,54232,Decoto Rd:Ozark River Way,DB 200 DB1,['200']
1011,0101000020E6100000C9607B1C3C825EC0B6E9190CBFC84240,0701420,55056,Decoto Rd:Ozark River Way,DB 200 DB1,['200']
1012,0101000020E6100000B718F2BE607C5EC0A214634FF1C54240,0701430,57388,Driscoll Rd:Amapola Dr (Hopkins Jr High School),217 624,"['217', '624']"
1013,0101000020E610000089A4CCBC8B7C5EC0FE16539F9AC54240,0701480,51730,Driscoll Rd:Durillo Dr,624,['624']
1014,0101000020E610000007F01648507C5EC04BCD1E6805C64240,0701485,53225,Driscoll Rd:Hopkins Jr High School,217,['217']
1015,0101000020E6100000C61C5FD69F7B5EC08701A667D5C14240,0701600,51970,Durham Rd:Paseo Padre Pkwy,623 624,"['623', '624']"
1016,0101000020E6100000A3E9EC64707E5EC0E20511A969C74240,0701820,55597,Fremont BART Station,217,['217']
1017,0101000020E6100000D62F229B757E5EC034AD03D660C74240,0701830,51512,Fremont BART Station,216,['216']
1019,0101000020E6100000D298FF46717E5EC0F7FEAB3363C74240,0701870,51008,Fremont BART Station,215,['215']
1020,0101000020E6100000775B3343747E5EC0FA8C55945CC74240,0701880,52229,Fremont BART Station,99,['99']
1021,0101000020E61000004FEB9161707E5EC02317F77A52C74240,0701900,55645,Fremont BART Station,200,['200']
1022,0101000020E6100000B6604E756D7E5EC01476F63A4EC74240,0701910,54004,Fremont BART Station,251,['251']
1023,0101000020E61000000BAD985B6B7E5EC00F971C774AC74240,0701920,54566,Fremont BART Station,239,['239']
1024,0101000020E610000068D773886E7E5EC06FD921FE61C74240,0701930,51221,Fremont BART Station,U,[]
1026,0101000020E6100000423F53AF5B7D5EC001C0B167CFC34240,0702040,51669,Fremont Blvd:Adams Av,212,['212']
1027,0101000020E61000009DD843FB587D5EC09FE74F1BD5C34240,0702050,53744,Fremont Blvd:Adams Av,212,['212']
1028,0101000020E6100000D100834916815EC09DA3E9471EC84240,0702060,55229,Fremont Blvd:Alder Av (American Sr High School),99 210 621 801,"['99', '210', '621', '801']"
1029,0101000020E61000000FA958EBFA805EC0CEA8F92AF9C74240,0702070,53115,Fremont Blvd:Alder Av (American Sr High School),99 210 621 801,"['99', '210', '621', '801']"
1030,0101000020E6100000385F9104067F5EC06BEFF89BF5C54240,0702100,54114,Fremont Blvd:Beacon Av,99 210 801,"['99', '210', '801']"
1031,0101000020E6100000CDD3145C077F5EC052B06B2002C64240,0702110,56551,Fremont Blvd:Beacon Av,99 210 801,"['99', '210', '801']"
1032,0101000020E61000006DD96B8B7C7E5EC0B29B19FD68C54240,0702120,56616,Fremont Blvd:Bidwell Dr,210 212,"['210', '212']"
1034,0101000020E61000000CB1FA238C805EC0DD1B8D8D8AC74240,0702150,55145,Fremont Blvd:Bonde Way,U 99 210 801,"['99', '210', '801']"
1035,0101000020E61000009EFBBCF3557D5EC026EE676787C34240,0702160,56003,Fremont Blvd:Carol Av,212,['212']
1037,0101000020E6100000D92C4D0034805EC0653F41182EC74240,0702180,55011,Fremont Blvd:Central Av,99 210 625 801,"['99', '210', '625', '801']"
1038,0101000020E6100000A3CD716E937D5EC03719558671C44240,0702190,55881,Fremont Blvd:Chapel Way,210 212 215,"['210', '212', '215']"
1039,0101000020E610000037DD578A897F5EC0FC82273E88C64240,0702220,55952,Fremont Blvd:Country Dr,99 210 625 801,"['99', '210', '625', '801']"
1040,0101000020E6100000448655BC117D5EC0613255302AC24240,0702230,52730,Fremont Blvd:Crestwood St,212,['212']
1041,0101000020E6100000A1E69AB80B7D5EC0A71A62612DC24240,0702240,57144,Fremont Blvd:Crestwood St,212,['212']
1042,0101000020E6100000F75965A6B47C5EC064C91CCBBBBE4240,0702250,57162,Fremont Blvd:Cushing Pkwy,215,['215']
1043,0101000020E61000009911DE1E84825EC0D309B2AF86C94240,0702260,52272,Fremont Blvd:Darwin Dr,210,['210']
1045,0101000020E6100000A5FCFF931A825EC0EA549EE51EC94240,0702280,52660,Fremont Blvd:Decoto Rd,210,['210']
1046,0101000020E6100000FA3ABA5B237D5EC0C6F0225D7DC24240,0702290,54141,Fremont Blvd:Delaware Dr,212,['212']
1047,0101000020E6100000DC076A42247D5EC093CFE11060C24240,0702300,54610,Fremont Blvd:Delaware Dr,212,['212']
1048,0101000020E61000008CF84ECCFA7C5EC0BF219E36F4C14240,0702310,51992,Fremont Blvd:Doane St,212,['212']
1049,0101000020E6100000B5BC1704FB7C5EC03390C250E2C14240,0702320,52790,Fremont Blvd:Doane St,212,['212']
1050,0101000020E610000099695611C97F5EC0CDC98B4CC0C64240,0702330,56505,Fremont Blvd:Eggers Dr,99 210 625 801,"['99', '210', '625', '801']"
1052,0101000020E6100000105839B4C8825EC0696FF085C9C94240,0702350,53889,Fremont Blvd:Enea Ct,210,['210']
1053,0101000020E6100000903D31A1B8825EC095DAE621AEC94240,0702360,53303,Fremont Blvd:Enea Ct,210,['210']
1054,0101000020E61000003FFB36693F825EC01F88878B37C94240,0702370,58801,Fremont Blvd:Ferry Ln,210,['210']
1055,0101000020E6100000A9D3CB3942825EC0DC4D4B0746C94240,0702380,57244,Fremont Blvd:Ferry Ln,210,['210']
1056,0101000020E6100000393EFFE23E815EC076EFF2BE3BC84240,0702400,51751,Fremont Blvd:Gibraltar Dr,99 210 621 801,"['99', '210', '621', '801']"
1057,0101000020E610000088A29B583B815EC05B05D61643C84240,0702410,51108,Fremont Blvd:Gibraltar Dr,99 210 621 801,"['99', '210', '621', '801']"
1058,0101000020E61000007A89B14CBF7D5EC09A99999999C44240,0702420,52353,Fremont Blvd:Grimmer Blvd,210 212 215,"['210', '212', '215']"
1060,0101000020E6100000F79E80DCB47C5EC04C3A257BDFBE4240,0702440,57753,Fremont Blvd:I-880 Fwy,215,['215']
1061,0101000020E6100000F4F68CE9AE7C5EC0A510C8258EBF4240,0702450,53445,Fremont Blvd:Industrial Dr,215,['215']
1062,0101000020E61000002693AEF4B57C5EC0484211418BBF4240,0702460,53170,Fremont Blvd:Industrial Dr,215,['215']
1063,0101000020E6100000BFEBD8AD8A7F5EC01E92109B7EC64240,0702490,56700,Fremont Blvd:London Com,99 210 625 801,"['99', '210', '625', '801']"
1064,0101000020E6100000676B3304367D5EC0221C0EA6BCC24240,0702500,55037,Fremont Blvd:Michael Av,212,['212']
1065,0101000020E610000006C9F1F9177E5EC05CC246FE05C54240,0702520,52572,Fremont Blvd:Mission View Dr,210 212,"['210', '212']"
1067,0101000020E610000062E24515347F5EC0118E59F624C64240,0702540,56788,Fremont Blvd:Mowry Av,99 210 801,"['99', '210', '801']"
1068,0101000020E6100000F2A501CD317F5EC03BD400EF2EC64240,0702550,57575,Fremont Blvd:Mowry Av,99 210 801,"['99', '210', '801']"
1069,0101000020E6100000404A91216C815EC0593CABBB68C84240,0702560,52112,Fremont Blvd:Nicolet Av,99 210 621 801,"['99', '210', '621', '801']"
1071,0101000020E61000006AAD1EE601805EC080A955AAFAC64240,0702580,58559,Fremont Blvd:Norris Rd,99 210 625 801,"['99', '210', '625', '801']"
1072,0101000020E61000004C153191F77F5EC0BC3D0801F9C64240,0702590,55071,Fremont Blvd:Village Ter,99 210 625 801,"['99', '210', '625', '801']"
1073,0101000020E6100000551344DD877D5EC0614491A45AC44240,0702610,56445,Fremont Blvd:Papazian Way,210 212 215,"['210', '212', '215']"
1074,0101000020E6100000BF57BE7850805EC09F8EC70C54C74240,0702620,53325,Fremont Blvd:Parish Av,99 210 801,"['99', '210', '801']"
1075,0101000020E610000050DE6C18AA825EC072F096F5ACC94240,0702630,56119,Fremont Blvd:Paseo Padre Pkwy,210,['210']
1077,0101000020E6100000CBFDC4B766805EC026C5C72764C74240,0702650,55685,Fremont Blvd:Peralta Blvd,99 210 801,"['99', '210', '801']"
1078,0101000020E6100000C88965E979805EC054ED89647EC74240,0702660,55787,Fremont Blvd:Peralta Ct,99 210 801,"['99', '210', '801']"
1079,0101000020E61000005BF4A9BE4E7D5EC0F508DA8937C34240,0702700,56229,Fremont Blvd:Stanley Av,212,['212']
1080,0101000020E61000005473B9C1507E5EC09A58857247C54240,0702710,52550,Fremont Blvd:Stevenson Blvd,210 212,"['210', '212']"
1081,0101000020E610000035176EAF3B7E5EC00B75FD2724C54240,0702720,53566,Fremont Blvd:Stevenson Blvd,210 212,"['210', '212']"
1082,0101000020E61000005B6A7352CE7E5EC0CAA8328CBBC54240,0702730,52600,Fremont Blvd:Sundale Dr,210 212,"['210', '212']"
1084,0101000020E6100000E182C712B1815EC08B8054D4AAC84240,0702750,58722,Fremont Blvd:Tamayo St,99 210 621 801,"['99', '210', '621', '801']"
1085,0101000020E6100000D4218150A8815EC04DFAD6E2AEC84240,0702760,53563,Fremont Blvd:Tamayo St,99 210 621 801,"['99', '210', '621', '801']"
1086,0101000020E61000005479F134CF805EC020274C18CDC74240,0702770,52523,Fremont Blvd:Thornton Av,99 210 801,"['99', '210', '801']"
1088,0101000020E61000009B6D13935C7D5EC052E1BEC40EC44240,0702800,52212,Fremont Blvd:Washington Blvd,212,['212']
1089,0101000020E6100000684128EF637D5EC00B896A0025C44240,0702810,58733,Fremont Blvd:Washington Blvd,212,['212']
1090,0101000020E61000008F68A78BB97D5EC0897956D28AC74240,0702820,53970,Gallaudet Dr:In School For Deaf,215,['215']
1091,0101000020E6100000B3E501D1B87D5EC0AB43C93F8EC74240,0702830,58956,Gallaudet Dr:In School For Deaf,215,['215']
1092,0101000020E61000004908A062E67D5EC03D31467FC3C74240,0702840,50156,Gallaudet Dr:Walnut Av,215,['215']
1093,0101000020E61000005177AFA4A67D5EC069B40BBC49C14240,0702860,52575,Grimmer Blvd:Auto Mall Pkwy,239 623,"['239', '623']"
1094,0101000020E6100000A95CF289067E5EC0EE62F5A2D1C24240,0702870,59399,Grimmer Blvd:Blacow Rd,239 623,"['239', '623']"
1095,0101000020E6100000117F5E02017E5EC0E8E73C19D2C24240,0702880,55105,Grimmer Blvd:Blacow Rd,239 623,"['239', '623']"
1097,0101000020E6100000F6F9DE95137E5EC0E4ECE75E71C34240,0702900,56075,Grimmer Blvd:Carol Av,239,['239']
1098,0101000020E6100000C889C0A2EC7D5EC0489D256D4FC44240,0702910,51143,Grimmer Blvd:Davis St,239,['239']
1099,0101000020E610000036E50AEFF27D5EC06C8DAD0C4FC44240,0702920,57944,Grimmer Blvd:Davis St,239,['239']
1100,0101000020E610000014E97E4EC17D5EC05BB1BFEC9EC14240,0702930,53022,Grimmer Blvd:Doane St,239 623,"['239', '623']"
1101,0101000020E610000076B691FCD27D5EC02C19B61C9EC44240,0702940,52990,Grimmer Blvd:Fremont Blvd,239,['239']
1102,0101000020E61000004ECD8A4DD07D5EC07EC0A84995C44240,0702950,58812,Grimmer Blvd:Fremont Blvd,239,['239']
1103,0101000020E61000005996F9580B7E5EC067E3D24213C44240,0702960,56157,Grimmer Blvd:Irvington Av,239,['239']
1104,0101000020E610000043B34698FD7D5EC01C50807225C44240,0702970,56171,Grimmer Blvd:Irvington Av,239,['239']
1106,0101000020E61000007905A227E57D5EC05B8EFC6607C24240,0702990,51201,Grimmer Blvd:Seneca Park Av,239 623,"['239', '623']"
1107,0101000020E61000003DFEC176E67D5EC0F09B0CD81FC24240,0703000,52118,Grimmer Blvd:Seneca Park Av,239 623,"['239', '623']"
1109,0101000020E6100000F9EB5FA3F67D5EC0B0DDE28684C24240,0703020,51993,Grimmer Blvd:Valpey Park Av,239 623,"['239', '623']"
1110,0101000020E610000009055BDBCA7D5EC0DDD49BACACC14240,0703030,52120,Grimmer Blvd:Yellowstone Park Dr,239 623,"['239', '623']"
1111,0101000020E610000022A64412BD7B5EC00D58CDCEFDBD4240,0703130,50844,Kato Rd:Benicia St,215,['215']
1112,0101000020E6100000873C388E8E7C5EC0423D224B8BBE4240,0703180,54870,Landing Pkwy:Fremont Blvd,215,['215']
1113,0101000020E61000009C10DF2E207B5EC0D0622992AFBB4240,0703250,57160,Milmont Dr:#48501,239,['239']
1114,0101000020E61000004DFCAC8D0C7B5EC05C829DAC62BB4240,0703270,51996,Milmont Dr:#48641,239,['239']
1115,0101000020E61000001B18D412067B5EC0DB9F30CD19BB4240,0703280,57845,Milmont Dr:Kato Rd,239,['239']
1116,0101000020E6100000A9E5BD20D87D5EC0A1794A1817C94240,0703300,56331,Mission Blvd:#38576 (Near Mowry Av),232,['232']
1118,0101000020E6100000DA6F928BD67A5EC03AD5B551F8C34240,0703320,51577,Mission Blvd:Anza St,210 217,"['210', '217']"
1119,0101000020E610000015B655FFD67A5EC0CFFE9B72E0C34240,0703330,52218,Mission Blvd:Anza St,217,['217']
1120,0101000020E61000008C20DFEF617D5EC05109997510C84240,0703340,56467,Mission Blvd:Calle Amigo Dr,217,['217']
1121,0101000020E6100000E68585A4607D5EC0B939950C00C84240,0703350,52320,Mission Blvd:Calle Amigo Dr,217,['217']
1122,0101000020E610000007FC2B75DA7B5EC0EE974F560CC64240,0703360,51780,Mission Blvd:Callery Ct,217 624,"['217', '624']"
1123,0101000020E6100000FAFCE6B4DD7B5EC0EB96D35405C64240,0703370,51844,Mission Blvd:Callery Ct,217,['217']
1124,0101000020E6100000A46A6050CB7A5EC0185124A996C34240,0703380,55733,Mission Blvd:Cedar St,217,['217']
1125,0101000020E6100000F28986D6D47A5EC04B8C0A41B3C14240,0703390,53166,Mission Blvd:Cougar Dr,217,['217']
1126,0101000020E61000001D7B5116997C5EC05C5A6842EEC64240,0703400,52003,Mission Blvd:Dalgo Rd,217,['217']
1127,0101000020E6100000774B72C02E7C5EC0506793686EC64240,0703410,52243,Mission Blvd:Castro Ln,217,['217']
1129,0101000020E6100000A16FC108507C5EC0649A44189AC64240,0703440,53230,Mission Blvd:Esparito Av,217,['217']
1130,0101000020E6100000449B2D6AC17A5EC04020860C9AC24240,0703450,53228,Mission Blvd:Hunter Ln,217,['217']
1131,0101000020E6100000C5CE6FF3217B5EC02F4BE07B24C54240,0703470,54998,Mission Blvd:I-680 Fwy,217,['217']
1132,0101000020E6100000742A74B91C7B5EC0294B636A01C54240,0703480,56520,Mission Blvd:I-680 Fwy,217,['217']
1133,0101000020E61000003E6F74DFFB7C5EC094DE927769C74240,0703490,52725,Mission Blvd:Las Palmas Av,217,['217']
1134,0101000020E610000076E8AA2F017D5EC0035DFB027AC74240,0703500,52006,Mission Blvd:Las Palmas Av,217,['217']
1135,0101000020E6100000385F364B937C5EC0AE7A6583F1C64240,0703520,56530,Mission Blvd:Mackintosh St,217,['217']
1136,0101000020E61000005EB7ADD2027B5EC06C00DB66CFC44240,0703530,55072,Mission Blvd:Mill Creek Rd,217,['217']
1138,0101000020E6100000CA6ABA9E687F5EC040587CF953CA4240,0703560,56590,Mission Blvd:Nursery Av,232,['232']
1139,0101000020E6100000069A7400697F5EC0538A671A5ECA4240,0703570,54570,Mission Blvd:Nursery Av,232,['232']
1140,0101000020E6100000B980E1A6507C5EC05D7237E38FC64240,0703580,53199,Mission Blvd:Ondina Dr,217,['217']
1141,0101000020E6100000115C9B7CE97D5EC01361C3D32BC94240,0703590,58799,Mission Blvd:Orchard Dr,232,['232']
1142,0101000020E61000000A979F65A77B5EC077853E58C6C54240,0703600,55338,Mission Blvd:Palm Av (Mission San Jose High Sch.),217,['217']
1143,0101000020E6100000F8A177CFA67B5EC01EEDC90DD0C54240,0703610,59558,Mission Blvd:Palm Av (Mission San Jose High Sch.),217 624,"['217', '624']"
1144,0101000020E6100000E5EC9DD1D67A5EC08C529D691DC04240,0703620,52009,Mission Blvd:Paseo Padre Pkwy,239,['239']
1145,0101000020E6100000F517D57DDB7A5EC03D242136FDBF4240,0703630,55073,Mission Blvd:Paseo Padre Pkwy,239 623,"['239', '623']"
1147,0101000020E610000037E0F3C3087B5EC0F8BC87F0D4C44240,0703660,54580,Mission Blvd:Starr St,217,['217']
1148,0101000020E61000008877CAB4477D5EC056010869D7C74240,0703670,53430,Mission Blvd:Stevenson Blvd,217,['217']
1149,0101000020E61000000DC17119377D5EC075255D8EB2C74240,0703680,55079,Mission Blvd:Stevenson Blvd,217,['217']
1150,0101000020E6100000C4CC3E8F517B5EC0469737876BC54240,0703690,52780,Mission Blvd:Via San Dimas,217,['217']
1151,0101000020E610000058DF652B547B5EC037CE5C9665C54240,0703700,53780,Mission Blvd:Via San Dimas,217,['217']
1152,0101000020E6100000B5F2DC8CE47A5EC0BC6AAF4F4AC44240,0703710,56603,Mission Blvd:Washington Blvd,217,['217']
1153,0101000020E61000007E7A223EE67A5EC0BF3EDFBB72C44240,0703720,53053,Mission Blvd:Washington Blvd,217,['217']
1154,0101000020E6100000CE01DDF26C7F5EC03225EDA1D8C54240,0703730,50766,Mowry Av:Argonaut Way,200,['200']
1155,0101000020E610000032DD90EBCB7F5EC0C71E903AF0C44240,0703740,56609,Mowry Av:Glenview Dr,200,['200']
1156,0101000020E610000098E37041917F5EC0EF3B86C77EC54240,0703750,54520,Mowry Av:Logan Dr,200,['200']
1158,0101000020E610000049FE16531F7E5EC0E734B0FAC8C84240,0703770,57290,Mowry Av:#300,216 625,"['216', '625']"
1159,0101000020E610000018BD09745C805EC0AF16E98F7AC34240,0703780,53573,Mowry Av:Alpenrose Ct,200,['200']
1160,0101000020E610000087359545617F5EC045717D0EE2C54240,0703790,57880,Mowry Av:Argonaut Way,200,['200']
1161,0101000020E61000009311610DE17F5EC076D2B139BDC44240,0703800,52844,Mowry Av:Blacow Rd,200,['200']
1162,0101000020E610000099DE5916A77E5EC0E6327F96F8C74240,0703810,54760,Mowry Av:Bonner Av,216 625,"['216', '625']"
1164,0101000020E61000003B9803F3467E5EC0D5720C6DA5C84240,0703830,52203,Mowry Av:Cherry Ln,216 625,"['216', '625']"
1165,0101000020E6100000A197F672447E5EC0EAF5DD639FC84240,0703840,53328,Mowry Av:Cherry Ln,216 625,"['216', '625']"
1166,0101000020E6100000A9119FE007805EC01D77A5C05DC44240,0703850,55780,Mowry Av:Farwell Dr,200,['200']
1167,0101000020E6100000CC0FB79EFC7F5EC043064DA665C44240,0703860,52577,Mowry Av:Farwell Dr,200,['200']
1168,0101000020E61000008E846C0F317F5EC0DF5740FC57C64240,0703870,53030,Mowry Av:Lexington St,200 625,"['200', '625']"
1169,0101000020E6100000B7685C93497F5EC01B0D85741DC64240,0703880,50504,Mowry Av:Fremont Blvd,200,['200']
1170,0101000020E6100000A49872744B7F5EC002582E652AC64240,0703890,55009,Mowry Av:Fremont Blvd,200,['200']
1172,0101000020E610000040530A15777E5EC0C102983270C84240,0703910,54590,Mowry Av:Guardino Dr,216 625,"['216', '625']"
1173,0101000020E61000003E135097FB7E5EC078F98CFADAC64240,0703920,54771,Mowry Av:Hastings St,200 625,"['200', '625']"
1174,0101000020E6100000F08D7CB92A7F5EC015C8EC2C7AC64240,0703930,50711,Mowry Av:Lexington St,200 625,"['200', '625']"
1175,0101000020E6100000E3D58393FE7D5EC0608EC30545C94240,0703940,53844,Mowry Av:Mission Blvd,216 625,"['216', '625']"
1177,0101000020E6100000D581621ABC7E5EC0C6DFF60489C74240,0703960,57360,Mowry Av:Parkside Dr,216 625,"['216', '625']"
1178,0101000020E6100000878CA262F77E5EC0C9337914F8C64240,0703970,55215,Mowry Av:Paseo Padre Pkwy,200 625,"['200', '625']"
1180,0101000020E61000004C8688401A7F5EC0871FF70890C64240,0703990,55097,Mowry Av:State St,200 625,"['200', '625']"
1181,0101000020E6100000B414DA835A835EC0DC3BB4D9A2C64240,0704000,57830,Ardenwood Blvd:Fwy 84,SB 200 232,"['200', '232']"
1182,0101000020E6100000175D8363BB7E5EC0D5EF1D90DFC94240,0704030,52209,Niles Blvd:#37395,216 625,"['216', '625']"
1183,0101000020E61000007FE8386DFC7E5EC02B436678FDC94240,0704040,57860,Niles Blvd:E St,216 625,"['216', '625']"
1184,0101000020E610000050E09D7CFA7E5EC01D893CEE00CA4240,0704050,57390,Niles Blvd:E St,216 625,"['216', '625']"
1186,0101000020E6100000BC8B9C2A04805EC07A14538E6ECA4240,0704070,57561,Niles Blvd:El Portal Av,216 625,"['216', '625']"
1187,0101000020E6100000BA22426DE57E5EC042340411F3C94240,0704080,56701,Niles Blvd:F St,216 625,"['216', '625']"
1188,0101000020E610000046BB65E2B17E5EC08DC756E1E0C94240,0704090,58144,Niles Blvd:H St,216 625,"['216', '625']"
